Material outward,,,,
#,Date,Project Order No,RRA Invoice No,Customer Name
825,2024-08-23,sdsdswedwddc,dc dc,RASHMI HEATERS PVT.LTD.
,Item Code,Quantity,Amount
348,2024-01-29,EMAIL / 27.01.2024,,Sonali Enterprises
,Item Code,Quantity,Amount
,ALU. SIZE : 210 X 184 X 1 MM THK,10,
,ALU.SIZE : 500 X 200 X 1 MM THK,5,
,ALU. SIZE : 149 X 60 X 1 MM THK,25,
,Project Total,40,0
347,2024-01-29,4500735508,,Kelvion India Private Limited
,Item Code,Quantity,Amount
,SS 304 SIZE : 150 X 216 X 0.8  MM THK,3,
,SS 304 SIZE : 160 X 165 X 2 MM THK,3,
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,1,
,Project Total,7,0
346,2024-01-29,Z1DO/1100047443,,ElectroMech Material Handling Systems (India) Pvt. Ltd.
,Item Code,Quantity,Amount
,SS 304 SIZE : 170 X 120 X 1.5 MM THK,2,
,Project Total,2,0
345,2024-01-29,023D7457,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,(MS13957301) ALU. SIZE : 130 X 12 X 0.5 MM THK,1000,
,Project Total,1000,0
344,2024-01-29,023D6809,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,(0800017304 ) ALU. SIZE : 120 X 13 X 0.5 MM THK,3000,
,Project Total,3000,0
343,2024-01-29,023D7153,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,(0800017304 ) ALU. SIZE : 120 X 13 X 0.5 MM THK,1000,
,Project Total,1000,0
342,2024-01-28,02346053,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,SS 304 SIZE : 90 X 30 X 1 MM THK,25,
,Project Total,25,0
341,2024-01-28,EMAIL / 18.01.2024,,RASHMI HEATERS PVT.LTD.
,Item Code,Quantity,Amount
,SS 304 SIZE : 150 X 93 X 0.8 MM THK,5,
,Project Total,5,0
340,2024-01-28,SCPL/PO/23-24/01086,,SDTORK CONTROLS PVT LTD
,Item Code,Quantity,Amount
,SS 304 SIZE : 125 X 60 X 0.5 MM THK,500,
,Project Total,500,0
339,2024-01-28,PP/23-24/12&13/128,,Pilon Engineering Pvt. Ltd.
,Item Code,Quantity,Amount
,SS 304 SIZE : 834 X 120 X 1 MM THK,1,
,Project Total,1,0
338,2024-01-28,02345987,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,SS 304 SIZE : 250 X 150 X 1 MM THK,8,
,Project Total,8,0
337,2024-01-28,SPCP/PO-24/00708,,SYNO-PCP PUMPS PRIVATE LIMITED
,Item Code,Quantity,Amount
,SS 304 SIZE : 70 X 70 X 0.8 MM THK,30,
,Project Total,30,0
336,2024-01-28,POP-2324-0645,,ELINWG India Pvt. Ltd
,Item Code,Quantity,Amount
,SS 304 SIZE : 104 X 74 X 0.5 MM THK,20,
,SS 304 SIZE : 120 X 20 X 0.8 MM THK,4,
,Project Total,24,0
335,2024-01-28,PO2324/1287,,M E Energy Private Limited
,Item Code,Quantity,Amount
,SS 304 SIZE : 225 X 160 X 1.5 MM THK,5,
,SS 304 SIZE : 225 X 150 X 1.5 MM THK,3,
,Project Total,8,0
334,2024-01-27,Z1PR/7000045974/13.10.2021,,ElectroMech Material Handling Systems (India) Pvt. Ltd.
,Item Code,Quantity,Amount
,SS 304 SIZE : 1000 X 500 X 2 MM THK,2,
,Project Total,2,0
333,2024-01-25,POFS000056084-1 / 25.01.2024,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
332,2024-01-25,POFS000056084 / 25.01.2024,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
331,2024-01-25,POFS000056084/25.01.2024,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
330,2024-01-25,EMAIL / 17.01.2024,,Hydroteck Engineering Company
,Item Code,Quantity,Amount
,SS 304 425 X 260 X 1.5 MM THK,1,
,SS 304 300 X 225 X 1.5 MM THK,1,
,SS 304 300 X 250 X 1.5 MM THK,1,
,SS 304 300 X 100 X 1.5 MM THK,1,
,SS 304 500 X 250 X 1.5 MM THK,1,
,Project Total,5,0
329,2024-01-23,HYT-14603,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,SS 304 150 X 115 X 1 MM THK,2,
,SS 304 SIZE : 300 X 290 X 1.6 MM THK,1,
,Project Total,3,0
328,2024-01-23,50045022845,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1306851,2000,
,24-130-1316678,1500,
,24-130-1010509,500,
,24-130-1331042,200,
,Project Total,4200,0
327,2024-01-23,50045022681,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-254-1041143,1000,
,24-130-1300748,1000,
,24-130-1306851,2000,
,24-130-1316678,1500,
,24-130-1346549,75,
,24-130-1010509,500,
,24-130-1065565,100,
,24-130-1190845,400,
,24-130-1252280,90,
,Project Total,6665,0
326,2024-01-22,JBA/GST/1686/23-24,,J.B. ADVANI & CO PVT. LTD
,Item Code,Quantity,Amount
,REGULATOR PLATE PANTHER ALU. 113 X 75 X 1 MM THK,300,
,NAME PLATE KING TORCH IM ALU. SIZE : 100 X 25 X 0.3 MM TH,1000,
,Project Total,1300,0
325,2024-01-22,50045022513,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1317932,25,
,24-130-1346550,250,
,24-130-1306291,506,
,24-130-1266602,2028,
,24-130-1176655,25,
,24-130-1220673,6,
,24-130-1288412,25,
,24-130-1065565,100,
,Project Total,2965,0
324,2024-01-22,4500733157,,Kelvion India Private Limited
,Item Code,Quantity,Amount
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,2,
,SS 304 SIZE : 140 X 140 X 2 MM THK,2,
,SS 304 SIZE : 200 X 150 X 2 MM THK,2,
,SS 304 SIZE : 150 X 216 X 0.8  MM THK,2,
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,1,
,SS 304 SIZE : 160 X 165 X 2 MM THK,2,
,SS 304 SIZE : 150 X 216 X 0.8  MM THK,2,
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,2,
,SS 304 SIZE : 150 X 160 X 3 MM THK,6,
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,6,
,SS 304 SIZE : 115 X 155 X 0.8 MM THK,1,
,SS 304 SIZE : 115 X 115 X 0.8 MM THK,1,
,Project Total,29,0
323,2024-01-22,4500733157/17.01.2024,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,2,
,SS 304 SIZE : 140 X 140 X 2 MM THK,2,
,SS 304 SIZE : 200 X 150 X 2 MM THK,2,
,SS 304 SIZE : 150 X 216 X 0.8  MM THK,2,
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,1,
,SS 304 SIZE : 150 X 216 X 0.8  MM THK,2,
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,2,
,SS 304 SIZE : 150 X 160 X 3 MM THK,6,
,SS 304 SIZE : 105 X 168 X 0.8 MM THK,6,
,SS 304 SIZE : 115 X 155 X 0.8 MM THK,1,
,SS 304 SIZE : 115 X 115 X 0.8 MM THK,1,
,Project Total,27,0
322,2024-01-19,MNCAS/PO/23-24/1191/R0,,MNCAS India Private Limited
,Item Code,Quantity,Amount
,SIZE : 127 X 127 X 0.8 MM THK,9,
,Project Total,9,0
321,2024-01-19,02345854,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,SIZE 110 X 70 X 1 MM THK,100,
,Project Total,100,0
320,2024-01-18,EMAIL/18.01.2024,,Manjushree Fintube Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
319,2024-01-17,023D8316 & 023D8390,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,Project Total,0,0
318,2024-01-17,50045021678,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
317,2024-01-17,SCPL/PO/23-24/01060,,SDTORK CONTROLS PVT LTD
,Item Code,Quantity,Amount
,Project Total,0,0
316,2024-01-16,DES/RA/TATA-ONGC/M-010/24 R-0,,DOKOMO ENGINEERING SERVICES
,Item Code,Quantity,Amount
,Project Total,0,0
315,2024-01-15,Z1PR/7000045974 / 15.01.2024,,ElectroMech Material Handling Systems (India) Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
314,2023-01-14,RHPL/PUR/0763 14.01.2024,,RASHMI HEATERS PVT.LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
313,2024-01-14,HYT-14472,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
312,2024-01-12,VERBAL 12.01.2024,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,Project Total,0,0
311,2024-01-12,471978099,,BOBST INDIA PRIVATE LIMITED
,Item Code,Quantity,Amount
,Project Total,0,0
310,2024-01-12,HYT-14567,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
309,2024-01-12,RRA HYT,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,Project Total,0,0
308,2024-01-12,50045021484,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
307,2024-01-10,WEPL/23-24/658,,Wooshin Engineering Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
306,2024-01-10,45000202717,,Titagarh Rail Systems Limited
,Item Code,Quantity,Amount
,Project Total,0,0
305,2024-01-10,23PO0021,,R S Industrial Solutions
,Item Code,Quantity,Amount
,Project Total,0,0
304,2024-01-10,EAMIL 10.01.2024,,Alphatech Engineering
,Item Code,Quantity,Amount
,Project Total,0,0
303,2024-01-10,AP/JPO/CA/02177/23-24,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
302,2024-01-09,HYT-14547,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
301,2024-01-09,HYT-14309,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
300,2024-01-09,50045019552,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
299,2024-01-08,PO001470,,SS Techno Limited
,Item Code,Quantity,Amount
,"SS 304 NAME PLATE 5.2"" X 6.2"" X 0.7 MM THK",24,
,Project Total,24,0
298,2024-01-08,SCPL/PO/23-24/01050,,SDTORK CONTROLS PVT LTD
,Item Code,Quantity,Amount
,Project Total,0,0
297,2024-01-08,EMAIL / 08.01.2024,,Manjushree Fintube Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
296,2024-01-07,02345549,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
295,2024-01-07,POFS000056084//07.01.2024,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
294,2024-01-07,REGPL/23-24/01362,,Rahul Engineering Global Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
293,2024-01-07,HYT-14445,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
292,2024-01-06,3000001200,,BAJEL PROJECTS LIMITED
,Item Code,Quantity,Amount
,Project Total,0,0
291,2024-01-03,95/30-12-23,,THORAT FILTRATION PVT LTD
,Item Code,Quantity,Amount
,Project Total,0,0
290,2024-01-06,50045021243,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
289,2024-01-03,02345524,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
288,2024-01-03,RRA SAMPLE 03.01.2024,,UNIVERSAL ENGINEERING WORKS
,Item Code,Quantity,Amount
,Project Total,0,0
287,2024-01-03,ATM-2324-155,,Attomo Industries LLP
,Item Code,Quantity,Amount
,Project Total,0,0
286,2024-01-03,POFS000059027,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
285,2024-01-03,02742,,EUREKA ENGINEERING ENTERPRISES
,Item Code,Quantity,Amount
,Project Total,0,0
284,2024-01-02,HYT-14301,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
283,2024-01-02,POP-2324-0579,,ELINWG India Pvt. Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
282,2024-01-02,AE/23-24/2454,,Autoshell Electromech Pvt.Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
281,2024-01-02,SCPL/PO/23-24/01027,,SDTORK CONTROLS PVT LTD
,Item Code,Quantity,Amount
,Project Total,0,0
280,2023-12-31,1710079061,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
279,2023-12-30,3000001135,,BAJEL PROJECTS LIMITED
,Item Code,Quantity,Amount
,MG 0059 NAME PLATES 120 mm (L),9000,
,MG 0058 NAMEPLATES 220 MM (L),300,
,Project Total,9300,0
278,2023-12-30,14316,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
277,2023-12-29,PT/23-24/038,,PRASAHITYUTA TECHNOLOGIES
,Item Code,Quantity,Amount
,Project Total,0,0
276,2023-12-29,50045020801,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
275,2023-12-27,215,,Viswasuta Engineering LLP
,Item Code,Quantity,Amount
,Project Total,0,0
274,2023-12-27,4500728989,,Kelvion India Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
273,2023-12-27,NE/23-24/001,,NAMOKAR ENGINEERING
,Item Code,Quantity,Amount
,Project Total,0,0
272,2023-12-27,SSI/RA/23-24/281,,Saishruti Industries Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
271,2023-12-26,50045020728,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1319595,5000,
,Project Total,5000,0
270,2023-12-25,EMAIL25.12.2023,,Manjushree Fintube Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
269,2023-12-25,LOI 25.12.2023,,ElectroMech Material Handling Systems (India) Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
268,2023-12-25,HYT-14315,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
267,2023-12-25,POFS000056084/25.12.2023,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
266,2023-12-25,HYT-14430,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
265,2023-12-24,PP/23-24/12&13/124,,Pilon Engineering Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
264,2023-12-23,02345353,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
263,2023-12-23,EMAIL-23.12.2023,,Hydroteck Engineering Company
,Item Code,Quantity,Amount
,Project Total,0,0
262,2023-12-22,1710078281,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
261,2023-12-22,RRA SAMPLE,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
260,2023-12-22,SAMPLE LOI,,Precitech Equipments India Pvt. Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
259,2023-12-22,02345227/22.12.2023,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
258,2023-12-20,14427,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
257,2023-12-20,4500728050,,Kelvion India Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
256,2023-12-20,763,,RASHMI HEATERS PVT.LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
255,2023-12-20,1483,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
254,2023-12-20,50045015896-1,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
253,2023-12-19,HYT-14353,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
252,2023-12-18,50045020170,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
251,2023-12-18,HYT-14346,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
250,2023-12-18,HYT-14339,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
249,2023-12-18,SAUDI SAMPLE PLATE,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,Project Total,0,0
248,2023-12-18,41045004546,,Forbes Marshall  Arca Pvt Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
247,2023-12-17,023D6789/0,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,Project Total,0,0
246,2023-12-17,AP/JPO/CA/01748/23-24,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
245,2023-12-16,AP/JPO/CA/01853/23-24,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
244,2023-12-16,POS2324/1073,,M E Energy Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
243,2023-12-15,23PO0020,,R S Industrial Solutions
,Item Code,Quantity,Amount
,Project Total,0,0
242,2023-12-15,PO-000140,,TrojanHorse Strategic Advertising
,Item Code,Quantity,Amount
,Project Total,0,0
241,2023-12-15,02345227,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
240,2023-12-13,50045019001,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
239,2023-12-13,50045019521,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
238,2023-12-13,DILIP KUTE,,Sonali Enterprises
,Item Code,Quantity,Amount
,Project Total,0,0
237,2023-12-13,4500725042,,Kelvion India Private Limited
,Item Code,Quantity,Amount
,SS 304 SIZE : 100 X 40 X 0.5 MM THK,500,
,Project Total,500,0
236,2023-12-12,50045019470,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
235,2023-12-12,000001,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,RRA1,2,
,Project Total,2,0
234,2023-12-11,EMAIL/11.12.2023,,Glatt Systems Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
233,2023-12-11,02345109,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
232,2023-12-11,02345108,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
231,2023-12-11,02345107,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
230,2023-12-11,02345106,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
229,2023-12-11,02345104,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
228,2023-12-11,02345103,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
227,2023-12-11,50045019167,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
226,2023-12-10,POS2324/0966,,M E Energy Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
225,2023-12-10,POS2324/0995,,M E Energy Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
224,2023-12-10,POS2324/0967,,M E Energy Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
223,2023-12-10,VERBAL/10.12.2023,,Manjushree Fintube Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
222,2023-12-10,023D6510,,INTERVALVE POONAWALA LTD
,Item Code,Quantity,Amount
,Project Total,0,0
221,2023-12-09,GEN/232400877/09.11.2023,,Zeal-Tech Automation
,Item Code,Quantity,Amount
,Project Total,0,0
220,2023-12-09,50045019031,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
219,2023-12-09,14315,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
218,2023-12-08,pofs0000058670,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
217,2023-12-06,POS2324/1017,,M E Energy Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
216,2023-12-06,1710077615,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
215,2023-12-06,Z1DO/1100046527,,ElectroMech Material Handling Systems (India) Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
214,2023-12-06,VERBAL-06.12.2023,,Hydroteck Engineering Company
,Item Code,Quantity,Amount
,Project Total,0,0
213,2023-12-05,PP/22-23/015/110,,Pilon Engineering Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
212,2023-12-05,23PO0019,,R S Industrial Solutions
,Item Code,Quantity,Amount
,Project Total,0,0
211,2023-12-04,VERBAL04.12.2023,,Quadrogen India Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
210,2023-12-04,AP/JPO/CA/01596/23-24,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
209,2023-12-04,4500105112,,Praj Industries Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
208,2023-12-03,POFS000058516,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
207,2023-12-01,50045018735,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
206,2023-12-01,VERBAL,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,Project Total,0,0
205,2023-12-01,2324-OD-731,,Magwen Valves Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
204,2023-12-01,4500724193,,Kelvion India Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
203,2023-11-29,3000000854,,BAJEL PROJECTS LIMITED
,Item Code,Quantity,Amount
,MG 0059 NAME PLATES 120 mm (L),10000,
,MG 0058 NAMEPLATES 220 MM (L),500,
,Project Total,10500,0
202,2023-11-29,1710077182,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
201,2023-11-29,50045018521,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
200,2023-11-29,EMAIL / 25.11.2023,,Manjushree Fintube Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
199,2023-11-29,REGPL/23-24/01167&1166,,Rahul Engineering Global Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
198,2023-11-28,2201/2199,,Autoshell Electromech Pvt.Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
197,2023-11-28,EMAIL,,Hydroteck Engineering Company
,Item Code,Quantity,Amount
,Project Total,0,0
196,2023-11-27,1710076650,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
195,2023-11-27,1710076811,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
194,2023-11-27,4500722480,,Kelvion India Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
193,2023-11-26,23402223/22401806,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
192,2023-11-25,SPCP/PO-23/00666,,SYNO-PCP PUMPS PRIVATE LIMITED
,Item Code,Quantity,Amount
,Project Total,0,0
191,2023-11-25,1710073605,,DelVal Flow Controls Pvt Ltd.
,Item Code,Quantity,Amount
,Z6502YG660007237,500,
,Project Total,500,0
190,2023-11-24,50045018141,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-254-1041143,400,
,Project Total,400,0
189,2023-11-24,41045004128,,Forbes Marshall  Arca Pvt Ltd
,Item Code,Quantity,Amount
,20-054-1021242,1000,
,Project Total,1000,0
188,2023-11-24,1377BAPS23REV0,,BIOASPIRE PROCESS SOLUTION PVT LTD
,Item Code,Quantity,Amount
,Project Total,0,0
187,2023-11-24,14189,,HYT ENGINEERING COMPANY PVT LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
186,2023-11-24,23PO0018,,R S Industrial Solutions
,Item Code,Quantity,Amount
,Project Total,0,0
185,2023-11-24,50045017829,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
184,2023-11-24,1229/1230,,SS Techno Limited
,Item Code,Quantity,Amount
,Project Total,0,0
183,2023-11-24,MEPL/23-24/3225,,METAFOLD ENGG.PVT.LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
182,2023-11-22,EMAIL/20.11.23,,Quadrogen India Private Limited
,Item Code,Quantity,Amount
,Project Total,0,0
181,2023-11-22,1637 / 1638 / 1636 / 23-24,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Project Total,0,0
180,2023-11-22,EMAIL/21.11.23,,Sonali Enterprises
,Item Code,Quantity,Amount
,Project Total,0,0
179,2023-11-21,POFS000058313,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
178,2023-11-21,50045017372,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,26-014-1039410,200,
,Project Total,200,0
177,2023-11-20,50045017769,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,24-130-1346550,250,
,Project Total,250,0
176,2023-11-18,GEN/232400877,,Zeal-Tech Automation
,Item Code,Quantity,Amount
,Project Total,0,0
175,2023-11-18,4500104889,,Praj Industries Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
174,2023-11-17,50045017274,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
173,2023-11-17,50045017257,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
172,2023-11-17,50045016878,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
171,2023-11-17,50045017539,,Forbes Marshall P.Ltd (Chakan)
,Item Code,Quantity,Amount
,Project Total,0,0
170,2023-11-08,02344559,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
169,2023-11-08,02344557,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
168,2023-11-07,27041-27406,,Ador Powertron Ltd
,Item Code,Quantity,Amount
,Ador,19,
,Project Total,19,0
167,2023-11-07,111,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,Project Total,0,0
166,2023-11-07,AE/23-24/2058,,Autoshell Electromech Pvt.Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
165,2023-11-07,AE/23-24/2059,,Autoshell Electromech Pvt.Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
164,2023-11-07,AE/23-24/2060,,Autoshell Electromech Pvt.Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
163,2023-11-06,23K042A,,Manjushree Fintube Pvt Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
162,2023-11-06,POFS000056084/05.07.23,,HRS PROCESS SYSTEMS LTD.
,Item Code,Quantity,Amount
,Project Total,0,0
161,2023-11-05,9000000,,RAVIRAJ ANODISERS
,Item Code,Quantity,Amount
,RRA1,1,
,Project Total,1,0
160,2023-11-05,02344451,,EagleBurgmann India Pvt. Ltd.
,Item Code,Quantity,Amount
,Project Total,0,0
159,2023-11-05,0188/2023-24,,Viswasuta Engineering LLP
